arbnet_id,name,slug,url,description,modified_date,source
3893,Myra Arboretum,myra-arboretum,https://arbnet.org/morton-register/myra-arboretum/,,2025-10-27T17:39:17,ArbNet Morton Register
3892,Myerscough College Gardens and Plant World,myerscough-college-gardens-and-plant-world,https://arbnet.org/morton-register/myerscough-college-gardens-and-plant-world/,,2025-10-27T17:39:17,ArbNet Morton Register
3891,Myall Park Botanic Garden,myall-park-botanic-garden,https://arbnet.org/morton-register/myall-park-botanic-garden/,,2025-10-27T17:39:17,ArbNet Morton Register
3890,Museo y Jardin Botanico “Prof Atilio Lombardo”,museo-y-jardin-botanico-prof-atilio-lombardo,https://arbnet.org/morton-register/museo-y-jardin-botanico-prof-atilio-lombardo/,,2025-10-27T17:39:17,ArbNet Morton Register
3889,Museo Orto Botanico dell’Sapienza Università di Roma,museo-orto-botanico-dellsapienza-universita-di-roma,https://arbnet.org/morton-register/museo-orto-botanico-dellsapienza-universita-di-roma/,,2025-10-27T17:38:12,ArbNet Morton Register
3885,Muscatine Arboretum,muscatine-arboretum,https://arbnet.org/morton-register/muscatine-arboretum/,"Muscatine Arboretum Association was founded in November 1995 to develop an Arboretum on land owned by Muscatine County in Muscatine, Iowa. The idea of an Arboretum was the brain child of a Landscape Architect and a group of private citizens who were avid tree planters. This 15 acre feature in Discovery Park showcases a variety [&hellip;]",2025-10-27T17:38:12,ArbNet Morton Register
3884,Muriel Sahlin Arboretum,muriel-sahlin-arboretum,https://arbnet.org/morton-register/muriel-sahlin-arboretum/,,2025-10-27T17:38:12,ArbNet Morton Register
3883,Munsinger Clemens Gardens,munsinger-clemens-gardens,https://arbnet.org/morton-register/munsinger-clemens-gardens/,,2025-10-27T17:38:12,ArbNet Morton Register
3882,Munich Botanical Garden,munich-botanical-garden,https://arbnet.org/morton-register/munich-botanical-garden/,,2026-06-12T16:17:07,ArbNet Morton Register
3881,Munda Wanga Environmental Park,munda-wanga-environmental-park,https://arbnet.org/morton-register/munda-wanga-environmental-park/,,2025-10-27T17:38:12,ArbNet Morton Register
3880,MUN Botanical Garden,mun-botanical-garden,https://arbnet.org/morton-register/mun-botanical-garden/,,2025-10-27T17:38:12,ArbNet Morton Register
3878,Multiplant International Medicinal Conservation,multiplant-international-medicinal-conservation,https://arbnet.org/morton-register/multiplant-international-medicinal-conservation/,"Multiplant International Medicinal Conservation was founded in September 2002 with a mission of forest restoration, botanical research, capacity building and awareness creation on the uses of medicinal plants and conservation of indigenous trees and herbal plants species. Mimc undertakes and perform monthly environmental and ethnobotanical education. Mimc holds and nurtures over 30 endangered/endemic Kenyan plant [&hellip;]",2025-10-27T17:38:12,ArbNet Morton Register
3875,Muhlenberg Woods – PV Woods,muhlenberg-woods-pv-woods,https://arbnet.org/morton-register/muhlenberg-woods-pv-woods/,"Muhlenberg Woods &#8211; PV Woods covers over 46 acres of a forest on the West Campus of Perkiomen Valley School District. Muhlenberg Woods is named in honor of Henry Muhlenberg (1753-1815), the first American botanist, who was born in Trappe, PA, a municipality within Perkiomen Valley School District. A bog turtle, oak tree, and sweet [&hellip;]",2025-10-27T17:38:12,ArbNet Morton Register
3871,MTO Shahmaghsoudi,mto-shahmaghsoudi,https://arbnet.org/morton-register/mto-shahmaghsoudi/,"The M.T.O. Shahmaghsoudi Los Angeles Center Arboretum is home to a rich collection of vegetation that is supported by the tireless effort of its volunteers. The garden, which spans 5000 square feet, features 55 species of trees and plants and includes a serene koi pond nestled within its beautiful landscape. The arboretum serves as a [&hellip;]",2025-10-27T17:38:12,ArbNet Morton Register
3867,Mt. Washington Cemetery,mt-washington-cemetery-and-arboretum,https://arbnet.org/morton-register/mt-washington-cemetery-and-arboretum/,"The Independent Order of Odd Fellows established Mt. Washington Cemetery in 1855. Members of the organization took a vow &#8220;to visit the sick, relieve the distressed, bury the dead and educate the orphan.&#8221; Early Odd Fellows took burying the dead very seriously, and most lodges purchased land and established cemeteries as one of their first [&hellip;]",2026-04-09T13:47:44,ArbNet Morton Register
3866,Mt. Washington Arboretum,mt-washington-arboretum,https://arbnet.org/morton-register/mt-washington-arboretum/,,2025-10-27T17:38:12,ArbNet Morton Register
3861,Mt. Lebanon Arboretum,mt-lebanon-arboretum,https://arbnet.org/morton-register/mt-lebanon-arboretum/,"The Mt. Lebanon Arboretum is a collection of specimen trees found throughout the community in their parks, parklets, traffic islands, street rights-of-way and open spaces. The development of the collection is a project of the community’s Parks and Recreation Advisory Board in collaboration with the municipal Department of Public Works. The Mt. Lebanon Arboretum’s purpose [&hellip;]",2025-10-27T17:38:12,ArbNet Morton Register
3855,Mt. Greenwood Cemetery Arboretum,mt-greenwood-cemetery-arboretum,https://arbnet.org/morton-register/mt-greenwood-cemetery-arboretum/,"Mt. Greenwood Cemetery was established in 1879 by surveyor and educator George Waite. The 80-acre cemetery was thoughtfully named &#8220;Mt. Greenwood&#8221; due to the prominent presence of large oak and hickory trees along an elevated ridge. Nearly 150 years later, Waite&#8217;s vision of a serene and beautiful final resting place continues to flourish. Today, Mt. [&hellip;]",2025-10-27T17:38:12,ArbNet Morton Register
3854,Mt. Cuba Center,mt-cuba-center,https://arbnet.org/morton-register/mt-cuba-center/,,2025-10-27T17:38:12,ArbNet Morton Register
3853,Mt. Airy Forest and Arboretum,mt-airy-forest-and-arboretum,https://arbnet.org/morton-register/mt-airy-forest-and-arboretum/,,2025-10-27T17:38:12,ArbNet Morton Register
3852,Mr Honey Medicinal Plants Botanical Garden,mr-honey-medicinal-plants-botanical-garden,https://arbnet.org/morton-register/mr-honey-medicinal-plants-botanical-garden/,,2025-10-27T17:38:12,ArbNet Morton Register
3851,Mounts Botanical Garden,mounts-botanical-garden,https://arbnet.org/morton-register/mounts-botanical-garden/,,2025-10-27T17:38:12,ArbNet Morton Register
3849,Mountain Top Arboretum,mountain-top-arboretum,https://arbnet.org/morton-register/mountain-top-arboretum/,"Mountain Top Arboretum is a public garden in the Catskill Mountains dedicated to displaying and managing native plant communities of the northeastern US, in addition to curating its collection of cold-hardy native and exotic trees. Its mountain top elevation of 2,400 feet at the top of the New York City Watershed creates a unique environment [&hellip;]",2025-10-27T17:38:12,ArbNet Morton Register
3843,Mountain Meadows Arboretum & Nursery,mountain-meadows-arboretum-nursery,https://arbnet.org/morton-register/mountain-meadows-arboretum-nursery/,,2025-10-27T17:38:12,ArbNet Morton Register
3842,Mountain Botanical Garden of the Dagestan Scientific Center,mountain-botanical-garden-of-the-dagestan-scientific-center,https://arbnet.org/morton-register/mountain-botanical-garden-of-the-dagestan-scientific-center/,,2025-10-27T17:37:00,ArbNet Morton Register
3837,Mount St. Mary Park Arboretum,mount-st-mary-park-arboretum,https://arbnet.org/morton-register/mount-st-mary-park-arboretum/,"The Mount St. Mary Park Arboretum provides a 30 acre park with 1.5 miles of trails for residents to enjoy recreationally as enhanced by the arboretum’s 100+ trees, perennials, annual plantings and open turf areas. The park space originally housed a Catholic school, Mount St. Mary Academy, in the early 1900’s, which remained open until [&hellip;]",2025-10-27T17:37:00,ArbNet Morton Register
3836,Mount Shannon Arboretum,mount-shannon-arboretum,https://arbnet.org/morton-register/mount-shannon-arboretum/,,2025-10-27T17:37:00,ArbNet Morton Register
3830,Mount Pleasant Cemetery,mount-pleasant-cemetery,https://arbnet.org/morton-register/mount-pleasant-cemetery/,"Located in the urban center of Toronto, Mount Pleasant Cemetery provides a green space that allows the public to escape the bustling city setting. Mount Pleasant Cemetery has over 600 species of shrub and trees that span more than 120 genus, situated on over 200 acres. It is the mission of Mount Pleasant Cemetery to [&hellip;]",2025-10-27T17:37:00,ArbNet Morton Register
3829,Mount Pisgah Arboretum,mount-pisgah-arboretum,https://arbnet.org/morton-register/mount-pisgah-arboretum/,,2025-10-27T17:37:00,ArbNet Morton Register
3824,Mount Peace Cemetery Arboretum,mount-peace-cemetery-arboretum,https://arbnet.org/morton-register/mount-peace-cemetery-arboretum/,"Located in Lawnside, NJ, the only African-American incorporated municipality in New Jersey, Mount Peace Cemetery was founded in 1902 as a burial ground for African Americans. The cemetery is on the National Register of Historic Places, and is a National Wildlife Federation certified Wildlife Habitat. Mount Peace is a resting place for freed blacks, enslaved [&hellip;]",2025-10-27T17:37:00,ArbNet Morton Register
3823,Mount Olivet Cemetery,mount-olivet-cemetery,https://arbnet.org/morton-register/mount-olivet-cemetery/,,2026-06-12T16:17:56,ArbNet Morton Register
3819,Mount Moriah Cemetery and Arboretum,mount-moriah-cemetery-and-arboretum,https://arbnet.org/morton-register/mount-moriah-cemetery-and-arboretum/,"The Mount Moriah Cemetery, established in March of 1855 is situated on nearly 200 acres located in both Philadelphia County and Delaware County, Pennsylvania. This once rural cemetery is flanked by the Cobbs Creek Park and is bisected by the Cobbs Creek, a component of the Delaware River watershed. It boasts of historic pines, hemlocks, [&hellip;]",2025-10-27T17:37:00,ArbNet Morton Register
3818,Mount Lofty Botanic Garden,mount-lofty-botanic-garden,https://arbnet.org/morton-register/mount-lofty-botanic-garden/,,2026-06-12T16:19:09,ArbNet Morton Register
3817,Mount Kenya University Botanic Garden,mount-kenya-university-botanic-garden,https://arbnet.org/morton-register/mount-kenya-university-botanic-garden/,,2025-10-27T17:37:00,ArbNet Morton Register
3816,Mount Ida Arboretum,mount-ida-arboretum,https://arbnet.org/morton-register/mount-ida-arboretum/,,2025-10-27T17:37:00,ArbNet Morton Register
3811,Mount Hope Farm,mount-hope-farm,https://arbnet.org/morton-register/mount-hope-farm/,"Mount Hope Farm is a historically and significant property located on the short of Mount Hope Bay and was added to the National Register of Historic Places in 1977. The purpose of the Mount Hope Farm Arboretum is to enhance and maintain their 127 acres of open space. The landscape includes specimen trees, shrubs, mature [&hellip;]",2025-10-27T17:37:00,ArbNet Morton Register
3806,Mount Hope Cemetery,mount-hope-cemetery,https://arbnet.org/morton-register/mount-hope-cemetery/,,2025-10-27T17:37:00,ArbNet Morton Register
3805,Mount Holyoke College Botanic Garden,mount-holyoke-college-botanic-garden,https://arbnet.org/morton-register/mount-holyoke-college-botanic-garden/,,2025-10-27T17:37:00,ArbNet Morton Register
3803,Mount Auburn Cemetery,mount-auburn-cemetery,https://arbnet.org/morton-register/mount-auburn-cemetery/,"Founded in 1831 as America&#8217;s first landscaped cemetery, Mount Auburn Cemetery is a place of exquisite horticultural beauty and cultural importance. A National Historic Landmark, its renowned landscape inspired the creation of the nation&#8217;s public parks. Still an active burial place, Mount Auburn Cemetery also provides comfort and solace to countless thousands. View video",2025-10-27T17:37:00,ArbNet Morton Register
3802,Mount Albion Cemetery,mount-albion-cemetery,https://arbnet.org/morton-register/mount-albion-cemetery/,"Mount Albion Cemetery (Albion, NY) covers one hundred acres of rolling hills and terraces. Its picturesque landscape is home to over one thousand trees and a numerous array of flowers and bushes. Over sixty varieties of trees provide majesty and color to this tranquil setting. They range from alder to beech, butternut to basswood, oak [&hellip;]",2025-10-27T17:37:00,ArbNet Morton Register
3797,Mossvale Park,mossvale-park,https://arbnet.org/morton-register/mossvale-park/,,2026-06-12T16:20:26,ArbNet Morton Register
3796,Mossman Botanic Garden,mossman-botanic-garden,https://arbnet.org/morton-register/mossman-botanic-garden/,,2026-06-12T16:21:53,ArbNet Morton Register
3795,Moscow State University Botanical Garden,moscow-state-university-botanical-garden,https://arbnet.org/morton-register/moscow-state-university-botanical-garden/,,2025-10-27T17:37:00,ArbNet Morton Register
3794,Moscow State University Apothecary Garden,moscow-state-university-apothecary-garden,https://arbnet.org/morton-register/moscow-state-university-apothecary-garden/,,2025-10-27T17:37:00,ArbNet Morton Register
3793,Morrison Arboretum,morrison-arboretum,https://arbnet.org/morton-register/morrison-arboretum/,,2025-10-27T17:35:52,ArbNet Morton Register
3789,Morris County Park Commission,morris-county-park-commission,https://arbnet.org/morton-register/morris-county-park-commission/,,2025-10-27T17:36:59,ArbNet Morton Register
3786,Morris Arboretum & Gardens of the University of Pennsylvania,morris-arboretum-gardens-of-the-university-of-pennsylvania,https://arbnet.org/morton-register/morris-arboretum-gardens-of-the-university-of-pennsylvania/,"Set on 166 acres at the outer edge of Philadelphia&#8217;s Chestnut Hill neighborhood, the Morris Arboretum &amp; Gardens of the University of Pennsylvania Founded in 1887 as the private estate of siblings John and Lydia T. Morris. The arboretum was established in 1932 as a university-administered arboretum and public garden for research, education and horticultural [&hellip;]",2025-10-27T17:35:52,ArbNet Morton Register
3785,Morikami Museum and Japanese Gardens,morikami-museum-and-japanese-gardenes,https://arbnet.org/morton-register/morikami-museum-and-japanese-gardenes/,,2026-04-23T08:34:52,ArbNet Morton Register
3784,Morgan Arboretum,morgan-arboretum,https://arbnet.org/morton-register/morgan-arboretum/,,2025-10-27T17:35:52,ArbNet Morton Register
3783,Morden Research Station,morden-research-station,https://arbnet.org/morton-register/morden-research-station/,,2025-10-27T17:35:52,ArbNet Morton Register
3779,Moraine Valley Community College,moraine-valley-community-college,https://arbnet.org/morton-register/moraine-valley-community-college/,"Moraine Valley Community College is located in the southwest suburbs of Chicago, Palos Hills, Il. Situated on nearly 300 acres of land, surrounded by forest preserves, the college serves 26 area communities. Since its inception, conservation and beautification of the campus has been a priority. In 1974, the Board of Trustees dedicated 40 acres to [&hellip;]",2025-10-27T17:35:52,ArbNet Morton Register
3774,Moore Farms Botanical Garden,moore-farms-botanical-garden,https://arbnet.org/morton-register/moore-farms-botanical-garden/,"Nestled among fields of corn and soybeans, this dynamic 50 acre garden is set in the rural Pee Dee region near Lake City, South Carolina. Embracing its southern pastoral setting through an informal, expressive design scheme, the garden is a careful blend of exuberant plant displays, bounding meadows and enduring vistas of grey green pines. [&hellip;]",2025-10-27T17:35:52,ArbNet Morton Register
3769,Monty Andrews Arboretum,monty-andrews-arboretum,https://arbnet.org/morton-register/monty-andrews-arboretum/,"The Monty Andrews Arboretum is situated on 4.5 acres within West Blalock Park in Venice, Florida. It serves as an outdoor learning center where people of all ages can explore and enjoy nature&#8217;s beauty. The arboretum features more than 100 different trees and palms with each species identified with an information sign detailing its unique [&hellip;]",2026-02-03T13:06:56,ArbNet Morton Register
3768,Montrose Botanic Garden,montrose-botanic-garden,https://arbnet.org/morton-register/montrose-botanic-garden/,,2025-10-27T17:35:52,ArbNet Morton Register
3767,Montrose & the Montrose Arboretum,montrose-the-montrose-arboretum,https://arbnet.org/morton-register/montrose-the-montrose-arboretum/,,2025-10-27T17:35:52,ArbNet Morton Register
3763,Montreal Botanical Garden’s Arboretum,montreal-botanical-gardens-arboretum,https://arbnet.org/morton-register/montreal-botanical-gardens-arboretum/,"The Arboretum collection occupies a vast green space at the heart of the Jardin botanique de Montréal. It consists of approximately 6,000 specimens of trees and shrubs, accounting for close to 800 species. Over 100 genera of trees and shrubs are represented. The Arboretum occupies over half the total area of our public garden, covering [&hellip;]",2025-10-27T17:35:52,ArbNet Morton Register
3762,Montpellier Botanic Garden,montpellier-botanic-garden,https://arbnet.org/morton-register/montpellier-botanic-garden/,,2025-10-27T17:35:52,ArbNet Morton Register
3761,Montoso Gardens,montoso-gardens,https://arbnet.org/morton-register/montoso-gardens/,,2025-10-27T17:35:52,ArbNet Morton Register
3760,Montgomery Botanical Gardens at Oak Park,montgomery-botanical-gardens-at-oak-park,https://arbnet.org/morton-register/montgomery-botanical-gardens-at-oak-park/,,2025-10-27T17:35:52,ArbNet Morton Register
3754,Montgomery Botanical Center,montgomery-botanical-center,https://arbnet.org/morton-register/montgomery-botanical-center/,"A nonprofit botanic garden established in 1959, Montgomery Botanical Center keeps living specimens from wild plant populations worldwide. Emphasizing palms and cycads, the population-based, documented, scientific collections are available for study in Montgomery&#8217;s 120-acre botanical garden of exemplary design.Watch drone video",2025-10-27T17:35:52,ArbNet Morton Register
3753,Monteverde Cloud Forest Biological Reserve,monteverde-cloud-forest-biological-reserve,https://arbnet.org/morton-register/monteverde-cloud-forest-biological-reserve/,,2025-10-27T17:35:52,ArbNet Morton Register
3752,Monte Palace Tropical Garden,monte-palace-tropical-garden,https://arbnet.org/morton-register/monte-palace-tropical-garden/,,2025-10-27T17:35:52,ArbNet Morton Register
3751,Montane Arboretum,montane-arboretum,https://arbnet.org/morton-register/montane-arboretum/,,2025-10-27T17:35:52,ArbNet Morton Register
3750,Mont Alto Arboretum,mont-alto-arboretum,https://arbnet.org/morton-register/mont-alto-arboretum/,,2025-10-27T17:34:00,ArbNet Morton Register
3749,Monk Botanical Gardens,monk-botanical-gardens,https://arbnet.org/morton-register/monk-botanical-gardens/,,2025-10-27T17:34:00,ArbNet Morton Register
3748,Moncus Park Arboretum,moncus-park-arboretum,https://arbnet.org/morton-register/moncus-park-arboretum/,,2025-10-27T17:34:00,ArbNet Morton Register
3745,Mollie Steves Zachry Texas Arboretum,mollie-steves-zachry-texas-arboretum,https://arbnet.org/morton-register/mollie-steves-zachry-texas-arboretum/,,2025-10-27T17:34:00,ArbNet Morton Register
3744,Moi University Botanic Garden,moi-university-botanic-garden,https://arbnet.org/morton-register/moi-university-botanic-garden/,,2025-10-27T17:34:00,ArbNet Morton Register
3743,Mohonk Mountain House,mohonk-mountain-house,https://arbnet.org/morton-register/mohonk-mountain-house/,,2025-10-27T17:34:00,ArbNet Morton Register
3737,Mizzou Botanic Garden,mizzou-botanic-garden,https://arbnet.org/morton-register/mizzou-botanic-garden/,"The University of Missouri sits on1252 acres in Columbia MO and just celebrated the 25th anniversary of the entire campus being a designated botanical garden. With over 5600 inventoried trees, there are 4 designated tree trails with maps that can be downloaded on their website. The Purdy tree collection is a Native Missouri collection located [&hellip;]",2026-06-12T16:23:05,ArbNet Morton Register
3735,Mixson Assembly Community Arboretum,mixson-assembly-community-arboretum,https://arbnet.org/morton-register/mixson-assembly-community-arboretum/,"The Mixson Assembly Community Arboretum seeks to elevate urban development by cultivating a diverse range of flora and fauna in the heart of the City of North Charleston, South Carolina. Together, Mixson Assembly and the community arboretum create an environment that preserves the natural world in a modern urban community. Mixson Assembly celebrates the natural [&hellip;]",2025-10-27T17:34:00,ArbNet Morton Register
3731,Missouri State University Ozarks Arboretum,missouri-state-university-ozarks-arboretum,https://arbnet.org/morton-register/missouri-state-university-ozarks-arboretum/,The Ozarks Arboretum is dedicated to environmental education and public appreciation of nature. This living plant collection is located on the grounds of the Missouri State Campus at Mountain Grove and is part of the Darr School of Agriculture. The arboretum is used for public and university education as well as a green space for [&hellip;],2026-02-17T14:24:42,ArbNet Morton Register
3730,Missouri State University,missouri-state-university,https://arbnet.org/morton-register/missouri-state-university/,,2025-10-27T17:34:00,ArbNet Morton Register
3729,Missouri Botanical Garden,missouri-botanical-garden,https://arbnet.org/morton-register/missouri-botanical-garden/,,2025-10-27T17:34:00,ArbNet Morton Register
3727,Missouri Arboretum,missouri-arboretum,https://arbnet.org/morton-register/missouri-arboretum/,"Designated as the Missouri Arboretum in 1993, the Northwest MIssouri State University campus is an outdoor classroom of trees and shrubs. It is home to more than 1,700 trees, consisting of more than 150 species, providing a unique setting for educating students. The Missouri Arboretum is a place to appreciate the natural beauty of trees [&hellip;]",2025-10-27T17:34:00,ArbNet Morton Register
3722,Mishkan Shalom Arboretum,mishkan-shalom-arboretum,https://arbnet.org/morton-register/mishkan-shalom-arboretum/,"Located in the Manayunk neighborhood of Philadelphia, the property, once a felt factory, is now a Reconstructionist synagogue. Mishkan Shalom is a progressive, spiritual Jewish community that is radically welcoming and deeply caring, where we live our values and work to repair the world. The Arboretum is a place of respite for Mishkan Shalom members, [&hellip;]",2025-10-27T17:34:00,ArbNet Morton Register
3721,Mirijjawila Botanical Garden,mirijjawila-botanical-garden,https://arbnet.org/morton-register/mirijjawila-botanical-garden/,,2025-10-27T17:34:00,ArbNet Morton Register
3718,Miramar Arboretum,miramar-arboretum,https://arbnet.org/morton-register/miramar-arboretum/,"The Miramar Arboretum encompasses the full 7.8 acres of the historic Miramar estate. The neoclassical french chateau designed by American architect Horace Trumbauer borders Bellevue Avenue on Aquidneck Island and overlooks the Rhode Island Sound. Woody plants of distinction on this property include an immense Tilia tomentosa, Silver Linden, reaching 70 feet and an estimated [&hellip;]",2025-10-27T17:34:00,ArbNet Morton Register
3717,Minterne House,minterne-house,https://arbnet.org/morton-register/minterne-house/,,2025-10-27T17:34:00,ArbNet Morton Register
3716,Minnetrista,minnetrista,https://arbnet.org/morton-register/minnetrista/,,2025-10-27T17:34:00,ArbNet Morton Register
3711,Minnesota Landscape Arboretum,minnesota-landscape-arboretum,https://arbnet.org/morton-register/minnesota-landscape-arboretum/,"Established in 1958, the mission of the University of Minnesota Landscape Arboretum is to welcome, inform and inspire all through outstanding displays, protected natural areas, horticultural research and education. The Arboretum and Horticultural Research Center comprises 1,200 acres of gardens, collections, natural areas and research nurseries. The Arboretum has 49 gardens and model landscapes, and [&hellip;]",2025-10-27T17:34:00,ArbNet Morton Register
3710,Minnesota Goose Garden,minnesota-goose-garden,https://arbnet.org/morton-register/minnesota-goose-garden/,,2025-10-27T17:34:00,ArbNet Morton Register
3709,Milwaukee Rotary Centennial Arboretum,milwaukee-rotary-centennial-arboretum,https://arbnet.org/morton-register/milwaukee-rotary-centennial-arboretum/,,2025-10-27T17:34:00,ArbNet Morton Register
3705,Milton Cemetery and Arboretum,milton-cemetery-and-arboretum,https://arbnet.org/morton-register/milton-cemetery-and-arboretum/,The Milton Cemetery and Arboretum was established in 1672. Over the following 180 years it was enlarged four times. In the mid to late 1800’s many wealthy Bostonian’s used Milton as their summer home. These non-residents were generous benefactors of the Cemetery donating funds so that elms and evergreens could be planted. Frederick Law Olmsted [&hellip;],2026-01-30T13:25:17,ArbNet Morton Register
3704,Milner Gardens & Woodland,milner-gardens-woodland,https://arbnet.org/morton-register/milner-gardens-woodland/,,2025-10-27T17:32:40,ArbNet Morton Register
3701,Miguel A. “Papo” Vives Heyliger Arboretum,miguel-a-papo-vives-heyliger-arboretum,https://arbnet.org/morton-register/miguel-a-papo-vives-heyliger-arboretum/,The Miguel A. &#8220;Papo&#8221; Vives-Heyliger arboretum is located in the Hacienda La Esperanza Nature Reserve. Conveniently situated in the grounds of a historic site of the sugar cane hacienda from the 1870&#8217;s. The arboretum is strategically in the middle of the alluvial valley and serves as a center of connection between many habitats like the [&hellip;],2025-10-27T17:32:40,ArbNet Morton Register
3700,Midwest City Hall Arboretum,midwest-city-hall-arboretum,https://arbnet.org/morton-register/midwest-city-hall-arboretum/,,2025-10-27T17:32:40,ArbNet Morton Register
3699,Midland Lutheran College Hermitage Arboretum,midland-lutheran-college-hermitage-arboretum,https://arbnet.org/morton-register/midland-lutheran-college-hermitage-arboretum/,,2025-10-27T17:32:40,ArbNet Morton Register
3698,Middleton Place,middleton-place,https://arbnet.org/morton-register/middleton-place/,,2025-10-27T17:32:40,ArbNet Morton Register
3697,Michel Corbasson Zoological and Forest Park,michel-corbasson-zoological-and-forest-park,https://arbnet.org/morton-register/michel-corbasson-zoological-and-forest-park/,,2025-10-27T17:32:40,ArbNet Morton Register
3696,Michael P. Jordan Arboretum,michael-p-jordan-arboretum,https://arbnet.org/morton-register/michael-p-jordan-arboretum/,,2025-10-27T17:32:40,ArbNet Morton Register
3690,Miami Beach Botanical Garden,miami-beach-botanical-garden,https://arbnet.org/morton-register/miami-beach-botanical-garden/,,2025-10-27T17:32:40,ArbNet Morton Register
3689,Meyer Arboretum at Ward Pound Ridge Restoration,meyer-arboretum-at-ward-pound-ridge-restoration,https://arbnet.org/morton-register/meyer-arboretum-at-ward-pound-ridge-restoration/,,2025-10-27T17:32:40,ArbNet Morton Register
3688,Metropolitan Community College Arboretum,metropolitan-community-college-arboretum,https://arbnet.org/morton-register/metropolitan-community-college-arboretum/,,2025-10-27T17:32:40,ArbNet Morton Register
3687,Mesa County Arboretum at The Gardens,mesa-county-arboretum-at-the-gardens,https://arbnet.org/morton-register/mesa-county-arboretum-at-the-gardens/,,2025-10-27T17:32:40,ArbNet Morton Register
3684,Mesa Community College Arboretum,mesa-community-college-arboretum,https://arbnet.org/morton-register/mesa-community-college-arboretum/,The Mesa Community College Arboretum serves as a living laboratory for students and a showcase for native and desert-adapted plants from around the world. The 146-acre campus is home to nearly 100 species of trees and over 80 species of cacti and other succulents. The arboretum’s Xeriscape Demonstration Garden highlights plants that can be grown [&hellip;],2025-10-27T17:32:40,ArbNet Morton Register
3683,Meredith College Arboretum,meredith-college-arboretum,https://arbnet.org/morton-register/meredith-college-arboretum/,,2025-10-27T17:32:40,ArbNet Morton Register
3682,Mercer Arboretum & Botanic Gardens,mercer-arboretum-botanic-gardens,https://arbnet.org/morton-register/mercer-arboretum-botanic-gardens/,,2025-10-27T17:32:40,ArbNet Morton Register
3677,Memphis Botanic Garden,memphis-botanic-garden,https://arbnet.org/morton-register/memphis-botanic-garden/,"The Memphis Botanic Garden began in the 1950’s as a small collection of formal gardens and an open 4-acre plot that held a small number of oak trees. After planting a few select hollies and magnolias, this area would become the original arboretum, a unique park in the region that held uncommon trees. Over the [&hellip;]",2025-10-27T17:32:40,ArbNet Morton Register
3676,Memorial University of Newfoundland Botanical Garden,memorial-university-of-newfoundland-botanical-garden,https://arbnet.org/morton-register/memorial-university-of-newfoundland-botanical-garden/,,2025-10-27T17:32:40,ArbNet Morton Register
3671,Melton Botanic Garden Dryland Eucalyptus Arboretum,melton-botanic-garden-dryland-eucalyptus-arboretum,https://arbnet.org/morton-register/melton-botanic-garden-dryland-eucalyptus-arboretum/,,2025-10-27T17:32:40,ArbNet Morton Register
3670,Melbourne Arboretum,melbourne-arboretum,https://arbnet.org/morton-register/melbourne-arboretum/,,2025-10-27T17:32:40,ArbNet Morton Register
3669,Mekarsari,mekarsari,https://arbnet.org/morton-register/mekarsari/,,2025-10-27T17:32:40,ArbNet Morton Register
3668,Meise Botanic Garden,meise-botanic-garden,https://arbnet.org/morton-register/meise-botanic-garden/,,2025-10-27T17:31:24,ArbNet Morton Register
3667,Meerkerk Rhododendron Gardens,meerkerk-rhododendron-gardens,https://arbnet.org/morton-register/meerkerk-rhododendron-gardens/,,2025-10-27T17:31:24,ArbNet Morton Register
3662,Medicinal Herbs Centre,medicinal-herbs-centre,https://arbnet.org/morton-register/medicinal-herbs-centre/,"The Medicinal Herbs Centre is a botanical garden of the Faculty of Medicine of Masaryk University, Brno, Czech Republic. It specialises in the non-commercial cultivation of pharmacologically interesting, dietary, dyeing, and otherwise useful plants, as well as poisonous plants. There are two National Collections: medicinal and dietary plants and the family Papaveraceae. There are plenty [&hellip;]",2026-02-27T07:58:47,ArbNet Morton Register
3661,Medal of Honor Grove Arboretum,medal-of-honor-grove-arboretum,https://arbnet.org/morton-register/medal-of-honor-grove-arboretum/,"The Medal of Honor Grove is a 42 acre woodland site located on the campus of the Freedom Foundation in Valley Forge, Pennsylvania. It is a living memorial to the nations Medal of Honor Recipients. It was created in the late 1960s with President Eisenhower, Dr. Ken Wells and E.F. Hutton as architects. There are [&hellip;]",2025-10-27T17:31:24,ArbNet Morton Register
3656,Meanwhile Gardens,meanwhile-gardens,https://arbnet.org/morton-register/meanwhile-gardens/,,2025-10-27T17:31:24,ArbNet Morton Register
3655,Meadowlark Park and Arboretum,meadowlark-park-and-arboretum,https://arbnet.org/morton-register/meadowlark-park-and-arboretum/,,2025-10-27T17:31:24,ArbNet Morton Register
3654,Meadowlark Botanical Gardens,meadowlark-botanical-gardens,https://arbnet.org/morton-register/meadowlark-botanical-gardens/,,2025-10-27T17:31:24,ArbNet Morton Register
3648,Meadow Lakes,meadow-lakes,https://arbnet.org/morton-register/meadow-lakes/,"Meadow Lakes, a premier Springpoint Senior Living Continuing Care Retirement Community in Central New Jersey, is home to the arboretum. Located just minutes from Princeton, the stunning 100-acre arboretum boasts a classical style, mature with lush trees, shrubs and understory plantings. Cultivated since the mid-eighteenth century, the arboretum’s three pristine ponds, veteran trees and highly-evolved [&hellip;]",2025-10-27T17:31:24,ArbNet Morton Register
