FacilityID,FacilityName,FacilityLatitude,FacilityLongitude,FacilityDescription,FacilityPhone,FacilityEmail,FacilityReservationURL,FacilityTypeDescription,Reservable,StayLimit,Keywords,LastUpdatedDate,Activities
10064687, Gifford Campground,48.288223,-118.143881,"<h2>Overview</h2> <p>Gifford Campground sits along the northern shoreline of Lake Roosevelt. The facility is popular among hunters and fishermen, but is also comfortable for families. There is a clear view of the lake from most sites in the campground. A boat launch and beach are located within the facility.  </p> <p>Lake Roosevelt is a 130-mile lake on the Columbia River created by the Grand Coulee Dam. Named after President Franklin D. Roosevelt, it is part of the Lake Roosevelt National Recre",509-754-7889,,,Campground,True,,,2026-03-11,
10362485,Windwhistle Campground,0,0,"<h2>Overview</h2> <p>Located 38 miles southwest of Moab, the campground is nestled against the smooth sandstone of Roan Bailey Mesa. At approximately 6,000 feet in elevation, it is somewhat cooler than Moab in the summer. A one-mile nature trail starts in the campground. Nighttime brings excellent star gazing opportunities. </p><p>This quiet campground is perfect for exploring the spectacular Canyon Rims Recreation Area. Individual sites are available on a first-come, first-served basis. One gro",435-259-2100,blm_ut_mb_mail@blm.gov,,Campground,True,,,2026-03-11,
272303,NORTHBANK DAY USE AREA SHELTER,34.6077917,-84.6625,"<h2>Overview</h2> Northbank Day Use Area is located in the North Georgia Mountains about 70 miles north of Atlanta on Carters Lake. The sparkling waters and rugged shoreline provide a beautiful surrounding for a variety of outdoor recreational opportunities including camping, hiking, boating, mountain biking, fishing, hunting and picnicking. Norhtbank provides an excellent view of both Carters Lake and the ReReg Lake from its location on top of Carters Dam.<h2>Recreation</h2> Northbank provides ",706-334-2248,,,Campground,True,,,2026-02-25,
233715,SAND LAKE CAMPGROUND,44.1680556,-85.9294444,"<h2>Overview</h2> Sand Lake Campground is situated on the scenic shores of Sand Lake and provides a selection of sites shaded by a mixed hardwood forest. Just beyond the trees is a well-loved, sandy swimming beach. The campground is located 15 minutes from the Pine National Scenic River and several other lakes. <br/><br/> The popular campground sits within the Huron-Manistee National Forests, far enough from town to let its natural splendor shine, but close enough for convenient access to gas an",231-723-0141,Help.Huron.Manistee@AmericanLL.com,,Campground,True,,"SANY,HURON-MANISTEE NF -FS",2026-03-01,
234186,"Bald Butte Lookout (Fremont-Winema National Forest, OR)",42.6144,-120.7898,<h2>Overview</h2> Bald Butte Lookout is perched atop the windy summit of Bald Butte in the Fremont-Winema National Forest in south-central Oregon. It is surrounded by forested hillsides and expansive views.<br/><br/>  The lookout was built in 1931 and served as a Forest Service fire detection site for over 50 years. It was constructed from an Aladdin L4 ground-mounted lookout kit in which all of the pieces were pre-cut in six-foot lengths or less so the entire kit could be packed by horses into ,541-943-3114,,,Campground,True,,"BALB,FREMONT WINEMA NF - FS",2026-02-25,
232506,BANDY CREEK,36.488945,-84.697562,"<h2>Overview</h2> Bandy Creek is a spacious and modern campground, situated in The Big South Fork National River and Recreation Area--a vast and scenic expanse of land that offers visitors countless recreational activities.<h2>Recreation</h2> Numerous trails snake through the Recreation Area, offering mountain biking, hiking and horseback riding for visitors.     A swimming pool, along with on-site volleyball court, playgrounds and ball fields, make Bandy Creek an ideal spot for families.     Th",(423) 286-7275,Tish_Neal@nps.gov,,Campground,True,,"CG02,BANDY,BIG SOUTH FORK NATIONAL PARK,BIG SOUTH FORK,SOUTH FORK,BIG FORK",2026-03-11,
233471,CRABTREE COVE,37.6697222,-93.7530556,"<h2>Overview</h2> Crabtree Cove is a shady campground located on Stockton Lake in the scenic Ozark Mountains of southwestern Missouri. The lake and surrounding landscape offer countless recreational opportunities along its nearly 300 miles of shoreline, providing visitors with many ways to explore one of the most sought-after natural areas in the state.<h2>Recreation</h2> Boating is always a popular pastime at the lake. Sail boating is especially popular and the lake hosts several races each yea",417-276-6799,,,Campground,True,,"CRAT,STOCKTON LAKE,STOCKTON LAKE",2026-02-25,
232442,MAMMOTH PICNIC SHELTERS,37.1833333,-86.15,"<h2>Overview</h2> <p>There are two shelters available at the Mammoth Cave Picnic Area for visitor use, two of which can be reserved.   </p><ul><li><p><strong>Shelter G-1 in Picnic Area is an Enclosed Shelter *<em>(Pick up the key at the Mammoth Cave Campground Kiosk 10am on the day of your reservation.)</em>*</strong></p></li><li><p><strong>Check-in 10am. Check-out is no later than 6pm. Let the attendant know when you are planning on checking out so they can make arraignments to inspect the shel",270-758-2424,,,Campground,True,,"Mammoth Cave National Park,mammoth pavilion",2026-06-15,
15181,Wiley's Well Campground,33.4935,-114.8881,"Located in the lower Colorado Desert in eastern Riverside County, Wiley's Well campground is located adjacent to a desert riparian wash populated by palo verde, smoke tree, mesquite and ironwood trees.    There is easy 4-wheel drive access to nearby rock-hounding sites:  Hauser Geode Beds and Opal Hill Fire Agate Mine.  The historic Bradshaw Trail National Scenic Byway provides access to numerous trails, gem and mineral collection sites, and an historic stage route/mining area. Long term permits",760-833-7100,BLM_CA_Web_PS@blm.gov,,Campground,False,Seasonal Use Period:  September 15-April 15,"camping, hiking",2026-02-25,
10322643,Galbraith Lake Campground,68.453174,-149.483664,"<h2>Overview</h2> <p>Galbraith Lake Campground is the only campground along the Dalton Highway situated north of the Brooks Range. The tundra environment affords stunning views of the Brooks Range and the north slope. Hiking can be found in almost any direction from the campground, which is an excellent basecamp for exploring the Brooks Range. There are 12 designated campsites. Please note due to tundra, there is no firewood available in the vicinity of the campground.</p> <p>This location is av",,sctaylor@blm.gov,,Campground,True,,,2026-02-25,
10107638,River Point Lolo Campground (MT),47.185097,-113.512366,"<h2>Overview</h2> <p>River Point Campground on the West shore of Seeley Lake is bordered by the Clearwater River to the North. Beach-front day-use picnic sites and a roped swimming beach are just a short walk away from the 27 RV/Tent sites. This includes 5 sites with river-front access. </p> <p>River Point is a popular campground and day-use area that sees heavy use all season. The campground is well known for its sweeping views of the eastern shoreline, area peaks, and the old growth Western La",406-677-2233,https://www.fs.usda.gov/lolo,,Campground,True,,"River,Clearwater,Seeley Lake,Riverpoint",2026-03-11,
231881,Silver Bar Campground,39.1458333,-106.8916667,"<h2>Overview</h2> Silver Bar Campground is located approximately five miles southwest of Aspen, Colorado, on the banks of Maroon Creek. The campground is adjacent to the Maroon Bells Welcome Station. This small, primitive, campground features four tent-only, walk-in sites with centralized vault toilets only a few yards away from each campsite. A single accessible campsite is located near the toilets and water source. <br/><br/>   The campground sits at an elevation of 8,460 feet, allowing guests",(970)963-2266,SM.FS.R2WhiteRiver@usda.gov,,Campground,True,,"SILL,MAROON BELLS,ASPEN AREA,WHITE RIVER NF -FS",2026-02-25,
233813,EGGERTS LANDING,47.0957166,-98.0083177,"<h2>Overview</h2> The Eggerts Landing Campground is located on Lake Ashtabula in eastern North Dakota. With thick forests, secluded sites and lake access, it is the most popular campground in the area. <br/><br/> Lake Ashtabula was created by the construction of the Baldhill Dam on the Sheyenne River in 1944, and is situated in one of the most scenic river valleys in the region, offering visitors a wide range of recreation opportunities year-round. <br/><br/> Summer activities include fishing, b",701-845-2970,,,Campground,True,,"EGGL,EGGERTS LANDING,EGGERTS,BAYSHORE,LAKE ASHTABULA",2026-02-25,
232524,BIG COON CREEK,34.2221972,-94.2439,"<h2>Overview</h2> Big Coon Creek Campground sits along the lush banks of Gillham Lake in southwest Arkansas. <br/><br/> Nicknamed the ""Bright Spot on the Cossatot,"" Gillham Lake is a recreational oasis for outdoor enthusiasts.<h2>Recreation</h2> <p>Visitors enjoy the lake for its vast boating opportunities, and a boat ramp is provided for easy water access. The river can be canoed from a point below the dam to U.S. Highway 71 South, a distance of about 16 miles. For shorter canoe trips, there ar",870-385-7126,,,Campground,True,,"BIGC,GILLHAM LAKE,GILLHAM LAKE",2026-04-07,
250004,CRYSTAL LAKE GROUP CAMPSITE,46.7965333,-109.5108583,"<h2>Overview</h2> The Crystal Lake Group Campground is located in the beautiful Big Snowies south of Lewistown, Montana, at 5,700 feet. Home to the Crystal Lake recreation area, visitors enjoy hiking and fishing in the Snowies. <h2>Recreation</h2> The lake provides opportunities for swimming, fishing and canoeing. The various trails that stem from the Crystal Lake complex provide excellent views and interesting photo opportunities. One trail displays old hieroglyphs in a cave allowing visitors a",406-566-2292 OR 406-236-5511,tghall@fs.fed.us,,Campground,True,,,2026-02-25,
256887,"Otter Creek, South Point Recreation Site",38.17303,-112.01472,"Otter Creek has an activity for almost everyone. The cold, clear water of this large reservoir offers year-round fishing for rainbow trout. For wildlife watchers, numerous waterfowl, raptors, deer, antelope, and elk abound. If you’re an ATV rider, you’ll want to try the Paiute ATV trail, which can be accessed from here. The primary activities include fishing and boating - although the site also serves as a regional staging area for extended and day trips into the surrounding National Forest, Uta",435-896-1500,utrfmail@blm.gov,,Facility,False,,,2026-02-25,
232765,"Pine Point (Shasta Lake, CA)",40.9272222,-122.2480556,"<h2>Overview</h2> Pine Point Campground is situated along the McCloud Arm of Shasta Lake and offers sites to both tent and RV campers. Visitors to this area can enjoy boating and fishing at the nearby Shasta Lake or hiking around the Shasta-Trinity National Forest.<h2>Recreation</h2> The nearest public boat ramp is 4 miles away at Hirz Bay. Nearby lakeside resorts offer boat rentals and fuel.<br/><br/> Shasta Lake is popular for power and non-motorized boating, fishing and water skiing. Anglers ",,,,Campground,True,,"PIPO,SHASTA-TRINITY -FS",2026-02-25,
272179,Roadrunner Campground,32.91166667,-115.1177778,Roadrunner Campground is the second largest campground offering a large loop of paved roads.  Two vaulted toilets are available.,760-337-4400,BLM_CA_Web_EC@blm.gov, ,Campground,False, ,,2026-02-25,
232099,Silver Fir Campground,48.903321,-121.696105,<h2>Overview</h2> Silver Fir Campground is situated along the North Fork Nooksack River in Mt. Baker-Snoqualmie National Forest. The area offers stunning scenery and access to numerous recreational activities within the North Cascades in Washington.<h2>Recreation</h2>    The campground provides a prime location for hiking and picnicking in summer and early fall and is a non-motorized Sno-Park in the winter.  Hikers and backpackers are especially fortunate to have access to a variety of trails ne,360-804-1103,,,Campground,True,,"SILVER FIR,SILVER FIR CAMPGROUND,SILF,MT. BAKER-SNOQU NF - FS",2026-03-11,
236898,Ochoco NF-Ochoco West - Prineville Area,44.3906,-120.423,"<p>The western portion of the Ochoco National Forest offers a great variety of recreational opportunities without being too far removed from the nearest town. </p><p>In the winter, there are opportunities for snow play including a Mark's Creek Sled Hill and numerous trails for snowmobiles and cross country skiers. </p><p>In the summer there is everything from fishing to backpacking in Mill Creek Wilderness and the surrounding forest! </p><p>If those activities don't suit your style, there are al",,,,Facility,False,,,2026-02-25,
252971,Paw Paw Tunnel Campsite,39.5415806,-78.4596889,"<h2>Overview</h2> <p>The Paw Paw Tunnel Campground is located at Mile 156 on the C&O Canal Towpath on the Maryland side of the Potomac River, across from the town of Paw Paw in West Virginia. <strong><em>Alcoholic beverages are prohibited.</em></strong></p><h2>Facilities</h2> <p>There are 10 single campsites, each has a picnic table, fire ring and grill. Each site can accommodate eight people. If there is a larger group, reserve two sites next to each other. Portable toilets are available. Hand ",,choh_information@nps.gov,,Campground,True,,,2026-06-11,
272281,Blucher Creek Campground,42.56183,-109.141634,"<p>The Blucher Creek Campground is 74 miles from Rock Springs and 70 miles from Lander. It's an ADA accessible site and features a safety structure, accessible picnic tables, fire rings and an accessible vault toilet. Stay limit is 14 days. There are no fees associated with this site.</p>",307-352-0256,Rock_Springs_WYMail@blm.gov,,Campground,False,,,2026-04-23,
232965,BAKEWELL LAKE CABIN,55.26408,-130.66885,"<h2>Overview</h2> <p>Bakewell Lake Cabin is located on the mainland, near the Bakewell Arm of Smeaton Bay. It is within the Misty Fjords National Monument Wilderness and is an ideal retreat for families with kids or anyone who enjoys relaxing days on the beach. The cabin also offers the chance to enjoy a variety of recreational activities and sightseeing year-round.<br><br><br><br>The site can be accessed by float plane or by boating into Smeaton Bay and then canoeing or kayaking two miles to th",907-228-2148,,,Campground,True,,"BALL,TONGASS NF - FS",2026-02-25,
10322686,Lake Sinclair Campground,0,0,"<h2>Overview</h2> <p>The majestic Lake Sinclair was created when the waters of the Oconee River were impounded by Georgia Power Company in 1953 to operate a hydro-electric generating station. The Lake Sinclair recreational area is located in the heart of Georgia. This 15,330 acre lake (with 417 miles of shoreline!), ideal for families, scout troup meetings, or church gatherings. Lake Sinclair Recreation Area is a great place for picnicking, hiking, boating, fishing and swimming. and offers 33 ca",,SM.FS.MailroomR8CO@usda.gov,,Campground,True,,,2026-03-11,
234192,THOMPSON FLAT,42.3247222,-113.6236111,"<h2>Overview</h2> Thompson Flat Campground is located high in the Albion Mountain Range of southern Idaho, near the towns of Declo and Albion. Visitors enjoy the area for its abundant trails, alpine lakes and scenic beauty.<h2>Recreation</h2> The Twin Lakes Campground area is located just outside the campground and across the road. It offers picnic areas, horse corrals and access to a variety of trails. <br/><br/> Lake Cleveland is a two-mile drive from the campground, offering fishing, canoeing",208-678-0430,,,Campground,True,,"THOF,SAWTOOTH NF - FS",2026-02-25,
231966,BOULDER GROUP CAMP,34.22365685,-116.9445452,"<h2>Overview</h2> Boulder Group Campground is a great place to bring an extended family or large group for a relaxing camping excursion. Its convenient location provides access to all of the area's greatest recreation opportunities and lets campers relax and enjoy nature in the pine-covered mountains of Southern California.<h2>Recreation</h2> The campground provides access to a variety of hiking and mountain biking trails, including the Seven Oaks Trail, which is west of Big Bear Lake Village. T",909-866-8550,clm@clm-services.com,,Campground,True,,"BOUG,SAN BERNARDINO NF - FS",2026-05-01,
232298,Silver Springs Campground,46.993591,-121.531511,"<h2>Overview</h2> Silver Springs Campground is situated on the banks of the scenic White River in Mt. Baker-Snoqualmie National Forest, just outside Mt. Rainier National Park's North Arch entrance. Silver Springs offers visitors stunning scenery and access to a multitude of recreational activities.<h2>Recreation</h2> The White River sustains populations of salmon and trout, making it a great spot for fishing. A natural spring flows through the campground as well. <br/><br/> Hiking and climbing t",360-804-1103,,,Campground,True,,"SILS,MT. BAKER-SNOQU NF - FS",2026-03-11,
232622,LIBERTY HILL (Navarro Mills Lake),31.9461528,-96.7167111,"<h2>Overview</h2> Liberty Hill Park is located on the southern shore of Navarro Mills Lake in central Texas.  <br/><br/> Visitors can enjoy a view of the lake from the facility and participate in popular outdoor actives like camping, boating, fishing and picnicking. The lake area provides the perfect setting to get away from it all, especially for city-dwellers from the nearby Dallas-Fort Worth metro area.<h2>Recreation</h2> <p>Birdwatching is a favorite year-round pastime for lake guests. Many ",254-578-1431,ceswf-od-nm@swf02.usace.army.mil,,Campground,True,,"LIBE,NAVARRO MILLS LAKE,NAVARRO MILLS LAKE",2026-03-18,
250016,Dam Site Shelter,36.1305556,-81.2288889,"<h2>Overview</h2> Dam Site Park Shelter is located directly below W. Kerr Scott Dam's visitor center, and features a beautiful view of the dam & reservoir.<h2>Recreation</h2> The 1,475-acre reservoir offers excellent boating, canoeing, kayaking and swimming opportunities. Anglers will find channel catfish, large and smallmouth bass, bluegill, threadfin shad, spotted bass, striped bass, and hybrid striped bass. Miles of multi-use trails surround the lake, including the Overmountain Victory Nation",336-921-3390,,,Campground,True,,,2026-05-02,
233415,ALPINE RIDGE,34.2586111,-93.2283333,"<h2>Overview</h2> Alpine Ridge Campground sits on the banks of DeGray Lake in the foothills of the Quachita Mountains. The lake attracts visitors far and wide for fishing tournaments, triathlons, water sports and more. <h2>Recreation</h2> Boating, water skiing, kayaking and other water sports are the biggest draw to the lake, and a boat ramp and sandy swimming beach are provided.    The lake is also stocked with a variety of game fish, including plenty of hybrid striped bass, making it an ideal ",870-246-5501,,,Campground,True,,"ALPR,DEGRAY LAKE,ALPINE,DEGRAY LAKE",2026-04-23,
232805,MONO HOT SPRINGS,37.32632,-119.018939,"<h2>Overview</h2> Mono Hot Springs Campground sits above Kaiser Pass in the High Sierra, on the South Fork of the San Joaquin River in an area known for its hot mineral baths. The camp is divided into two sections that are separated by Mono Hot Springs Resort, and some sites are shaded by aspen and lodgepole pine. <br/><br/> The campground sits at an elevation of 6,700 feet with many cliffs in the area. It makes a great base for exploring the nearby Ansel Adams and John Muir Wilderness areas or ",559-893-2111,vista@vista-rec.com,,Campground,True,,"MOHS,SIERRA NF - FS",2026-03-11,
202071,McClendon Spring Campground,42.33558,-113.40717,Explore the Cotterel Mountains or hunt for upland birds and deer near this semi-developed camping destination. McClendon Spring was a favorite resting place for emigrants along the California Trail.,208-677-6600,BLM_ID_BurleyOffice@blm.gov ,,Campground,False,,,2026-02-25,
231927,REUNION FLAT,43.7575,-110.9513889,"<h2>Overview</h2> Reunion Flat Campground is located in beautiful Teton Canyon in the Caribou-Targhee National Forest. Hiking, backpacking and horseback riding are popular activities in this scenic region.<h2>Recreation</h2> The towering Teton Range and Jedediah Smith Wilderness are adjacent to the canyon, offering excellent hiking, backpacking and horseback riding opportunities.  <br/><br/> Trails begin just up-canyon at Teton Canyon Campground. Teton Creek offers fishing for brook and Yellowst",208-270-0150 OR 541-351-1182 ,audicampgrounds.com,,Campground,True,,"REUN,CARIBOU-TARGHEE NF - FS",2026-02-25,
248226,Stevens Gap,34.165472,-94.724537,"This recreation area is part of <a href=""http://www.recreation.gov/recreationalAreaDetails.do?contractCode=NRSO&recAreaId=548&agencyCode=130"" rel=""nofollow"">Broken Bow Lake</a>",,,,Facility,False,,,2026-02-25,
247985,Bluestem,37.86153936,-96.76794522,"This recreation area is part of <a href=""http://www.recreation.gov/recreationalAreaDetails.do?contractCode=NRSO&recAreaId=552&agencyCode=130"" rel=""nofollow"">El Dorado Lake</a>",,,,Facility,False,,,2026-02-25,
242525,Rocky Mountain Range,47.4917873,-112.1128723,"<p><img alt=""Rocky Mountain Range"" src=""http://www.fs.usda.gov/Internet/FSE_MEDIA/fseprd499846.jpg""/></p><p>The Rocky Mountain Range  is located in portions of Teton, Pondera, Glacier, and Lewis and Clark counties. The geographic area is bordered by U.S. Highway 2 and Glacier National Park to the north. The Blackfeet Nation lands are to the northeast. The east and southeast are bordered by state, private, and BLM lands. The Upper Blackfoot Geographic Area is to the south. The continental divide ",,,,Facility,False,,,2026-02-25,
233901,OSPREY,48.4991667,-116.8941667,"<h2>Overview</h2> Campers come to Osprey for sunshine and boating at Priest Lake, and for breathtaking views of the rugged Selkirk Mountains. Fishing is also a big draw, with trout just waiting to be caught. <br/><br/> While here, watch for moose, grizzly and black bears, wolves, mountain lions and deer. Osprey, as inferred by the campground name, also inhabit the area.<h2>Recreation</h2> Boating, canoeing, kayaking and wake boarding are summertime favorites. Boaters like to head north on the la",435-245-6521,comments@AmericanLL.com,,Campground,True,,"OSPR,IDAHO PANHANDLE NF - FS",2026-02-25,
234324,WISHON CABIN,36.18977461,-118.6662504,"<h2>Overview</h2> Wishon Cabin sits amid oaks and pines in the Southern Sierra Nevada Mountains in the Sequoia National Forest. The cabin, perched at an elevation of 3,900 feet, is located at the entrance of the Wishon Campground, about an hour drive from Springville, California. <br/><br/> The cabin was originally built in the 1930s by the Civilian Conservation Corps and was used by the Forest Service to house fire patrol, recreation workers and other personnel. It is now available for rent yea",559-539-5230,kstone@goexplorus.com,,Campground,True,,"WISC,WISHON,SEQUOIA NF - FS",2026-03-11,
231919,DOCTOR CREEK,38.5277778,-111.745,"<h2>Overview</h2> <p>Doctor Creek Campground is located next to Fish Lake in the Fishlake National Forest of central Utah. Visitors enjoy fishing, boating, wildlife viewing and exploring local trails.  Located within the Aspen Pando Clone it is a great explore this world renound natural treasure. </p>  <p><a href=""https://www.fs.usda.gov/Internet/FSE_DOCUMENTS/fseprd1203070.pdf"" rel=""nofollow"">View Doctor Creek Campground, Group Site & Dump station Map</a> </p>  <h2>Recreation</h2> Fish Lake is ",,,,Campground,True,,"DOCT,FISHLAKE NF - FS",2026-05-25,
233837,SUMMERDALE CAMPGROUND,37.48967083,-119.6323095,"<h2>Overview</h2> Summerdale Campground is located just 1.5 miles from Yosemite National Park, and sits in a scenic wildflower-filled meadow, surrounded by fir, cottonwood and cedar trees. The campground's proximity to Yosemite, the excellent fishing at Big Creek and the cooler summer temperatures make it a very popular destination.<h2>Recreation</h2> Anglers can fish for rainbow trout in Big Creek. A few miles from the campground are opportunities to ride off-road vehicles in the Miami Motorcyc",559-642-3212,clm@clm-services.com,,Campground,True,,"SUMD,SUMMER WIND,FISH CAMP,SIERRA NF - FS",2026-03-11,
247996,East Shore State Park,38.657042,-97.999719,"This recreation area is part of <a href=""http://www.recreation.gov/recreationalAreaDetails.do?contractCode=NRSO&recAreaId=266&agencyCode=130"" rel=""nofollow"">Kanopolis Lake</a>",,,,Facility,False,,,2026-02-25,
232810,UPPER BILLY CREEK CG,37.238257,-119.227043,"<h2>Overview</h2> <p>Upper Billy Creek Campground is located across the road from Huntington Lake near the Kaiser Wilderness. The adjacent Billy Creek Guard Station Museum provides historical overviews of Huntington Lake, Native Americans and the Forest Service. Some sites at Upper Billy Creek offer lake views and others overlook Billy Creek and its abundant wildflowers. The location makes it possible to discover all the activities and attractions at Huntington Lake, and it's an excellent base f",559-893-2111,vista@vista-rec.com,,Campground,True,,"BICR,HUNTINGTON LAKE,SIERRA NF - FS",2026-06-05,
10327336,Wildcat Equestrian Area,37.208191,-119.962846,"<h2>Overview</h2> <p>Wildcat Equestrian Area at Buchanan Dam, H.V. Eastman Lake is a perfect launchpad for activities like horseback riding, birding and hiking. Tucked in the Sierra Nevada foothills, the area attracts abundant wildlife like bobcats, bald eagles, golden eagles, and hawks. Wildcat Equestrian Area is a equestrian group area with water, vault toilets, horse corrals and hitching posts. </p> <h2>Recreation</h2> <p>Wildcat Equestrian Area at Buchanan Dam, H.V. Eastman Lake is a perfect",(559) 689-3255,eastman-info@usace.army.mil,,Campground,True,,N/A,2026-03-11,
233216,Black Bear Cabin at Mesa Lakes (CO),39.0522222,-108.0811111,"<h2>Overview</h2> Black Bear Cabin at Mesa Lakes offers guests the opportunity to experience an overnight stay in a traditional Forest Service Ranger Station. The original Black Bear Cabin was constructed in the 1930s, where rangers worked for years overseeing the expansive forest.  <br/><br/> The cabin is about a 45-minute drive from Grand Junction area of western Colorado, and plenty of canoeing, mountain biking and fishing activities are within reach. From mid-August through October, guests c",,bwinfrey@fs.fed.us,,Campground,True,,"Mesa Lakes Office Dwelling,Mesa Lakes Ranger Station,Black Bear,BLACK BEAR (CO),Grand Mesa",2026-02-25,
233866,Red Bridge Campground ,48.070752,-121.650441,"<h2>Overview</h2> Red Bridge Campground is located just off the Mountain Loop Highway along the pebble-strewn bank of the South Fork Stillaguamish River in the Mt. Baker-Snoqualmie National Forest. Red Bridge Campground is a beautiful camp, offering visitors access to fishing, kayaking and hiking opportunities.<h2>Recreation</h2> The Mt. Baker-Snoqualmie National Forest has 1,500 miles of trails. From smooth paths meandering through deep quiet forests to challenging ascents up a boulder-studded ",360-804-1103,,,Campground,True,,"REBG,MT. BAKER-SNOQU NF - FS",2026-05-26,
261718,Pipestone Off-Highway Vehicle Area,45.91098,-112.24282,"This 30,000-acre travel management area is located approximately 15 miles east of Butte and just north of I-90. It is a popular area for motorcycle and ATV riding enthusiasts. Mountain bikers also use the trails. There are about 75 miles of developed riding trails.",406-533-7600,BLM_MT_Butte_FO@blm.gov,,Facility,False,,"ATV, Mountain Biking, Hiking, Hunting, Camping, ",2026-02-25,
271398,Basin - Valley Cr. Area,0,0,"<p>This area encompases trails and trailheads in the Basin Creek, Basin Butte and Valley Creek area that are on the Challis-Yankee Fork Ranger District.  Joe's Gulch and Kelly creek area are also here.</p>",,,,Facility,False,,,2026-02-25,
233728,RUNNING DEER CAMPGROUND,39.7352778,-120.9530556,"<h2>Overview</h2> Running Deer Campground is located on the eastern shore of the Little Grass Valley Reservoir, giving visitors ample opportunity to fish, swim, boat and enjoy nature. It is one of eight campgrounds in the area, providing access to a beautiful mountain lake and various hiking, mountain biking and horseback riding trails that meander through the scenic hills and valleys.<h2>Recreation</h2> The 1,615-acre lake provides ample opportunities for visitors to fish, boat, swim and water ",530-534-6500,,,Campground,True,,"RUNN,LITTLE GRASS VALLEY LAKE,PLUMAS NF - FS",2026-03-11,
232283,FALL LAKE,47.9525,-91.7163889,"<h2>Overview</h2> Fall Lake Campground is located on the shores of Fall Lake and provides direct access into the Boundary Waters Canoe Area Wilderness (BWCAW). The campground opens in early May in time for walleye fishing season, making it a popular place for anglers. Others are drawn to Fall Lake for its birding, swimming, hiking and boating opportunities. <br/><br/> Superior National Forest, located in northeastern Minnesota's arrowhead region, is comprised of 3 million acres. The forest spans","KAWISHIWI RANGER DISTRICT: 218-365-7600, CONCESSIONAIRE (SUMMER): 218-365-2963",,,Campground,True,,"FALL,SUPERIOR NATIONAL FOREST,SUPERIOR NF - FS",2026-03-11,
10168531,Cabin City Campground (MT),47.3747,-115.26334,"<h2>Overview</h2> <p>Cabin City Campground is located 2.5 miles off of Interstate 90, Exit 22 and is 30 minutes west of Superior, Montana.  It is a wooded quiet site adjacent to 12 Mile Creek. The paved campground has 24 sites total. There is water, vault toilets, trash services, picnic tables, fire rings, and Camp Hosts.   A short interpretative trail is on site.</p> <h2>Recreation</h2> <p>Cabin City Campground is located 20 miles from the Hiawatha Bike Trail.  The St Regis River and 12 mile Cr",406-822-4233,None,,Campground,True,,,2026-02-25,
273339,Mowe Lake Campsites,46.145278,-86.577222,"<h2>Overview</h2> <p>The Munising and Rapid River/Manistique Ranger Districts of the Hiawatha National Forest offer a variety of camping experiences. Many are located on inland lakes in a rustic forest environment with no drinking water. The rustic environment offers a wonderfully serene and peaceful setting for your next camping experience.</p><h2>Recreation</h2> <p>Visitors will be able to enjoy swimming, berry picking, and fishing at these dispersed campsites. Licenses are required for fishin",906-474-6442 OR 906-387-2512,,,Campground,True,,"Dispersed campsites,Manistique,Rapid River,lyman lake,swan lake,bass lake,bear lake,camp cook,carr lake,chicago lake,clear lake,crooked lake,east lake,gooseneck lake,ironjaw lake,jackpine lake,lake nineteen,leg lake,little bass lake,minerva lake,mowe lake,steuben lake,triangle lake,leg lake",2026-03-11,
251544,Marsden Tract Group Campsite,38.9786778,-77.2160722,"<h2>Overview</h2> <p>Scouts built the Marsden Tract Group Campground to provide access to larger campsites within easy commuting distance of the D.C. Metro area. It is located at Mile 11.5 on the C&O Canal Towpath, between the Carderock Recreation Area and the historic Old Anglers Inn (private). </p><p>The group campsites are nestled in the woods between the Canal and the Potomac River and they are a short distance from many recreational opportunities. <a href=""https://www.nps.gov/choh/planyourv",,choh_information@nps.gov,,Campground,True,,,2026-06-11,
255194,Reynolds Pond Recreation Site,44.059246,-121.016147,"<p>An oasis sits just east of Bend: a small 12-acre pond surrounded by old juniper and dusty trails. Tall willow and cattails offer a lush green vista in a sea of desert brown. Visitors can pass through to access the north side of the <a href=""https://www.blm.gov/programs/national-conservation-lands/oregon-washington/oregon-badlands"" title=""Oregon Badlands Wilderness"" rel=""nofollow"">Oregon Badlands Wilderness</a> or spend the day at the pond, enjoying the sunshine and fishing for sunfish, largem",541-416-6700,BLM_OR_PR_Mail@blm.gov,,Facility,False,14 Days.,"Carey Act Trail,Prineville, Central Oregon, Day Use Area, Trailhead, Hiking, Oregon Badlands Wilderness, Fishing, Picnic Area, Floating, Camping, Geology, Canoeing, Kayaking",2026-05-14,
248437,Grandpappy Point Marina,33.85303476,-96.64290244,"This recreation area is part of <a href=""http://www.recreation.gov/recreationalAreaDetails.do?contractCode=NRSO&recAreaId=578&agencyCode=130"" rel=""nofollow"">Lake Texoma</a>",,,,Facility,False,,,2026-02-25,
248205,American Legion Park,48.05674888,-103.58790363,"This recreation area is part of <a href=""http://www.recreation.gov/recreationalAreaDetails.do?contractCode=NRSO&recAreaId=290&agencyCode=130"" rel=""nofollow"">Sakakawea Lake</a>",,,,Facility,False,,,2026-02-25,
