source,id,name,lat,lon,address,city,region,postal_code,phone,website,rating,reviews_count,price_low,price_high,electric_hookups,water_hookups,sewer_hookups,thirty_amp,fifty_amp,max_vehicle_length_ft,big_rig_friendly,pull_through,back_in,sanitary_dump,showers,wifi,pets_allowed,reservable,reservation_url,accommodation_rv,accommodation_tent,num_sites
TheDyrt,45289,Hickory Ridge RV Resort,41.7110361,-71.699189,585 Victor Highway,Coventry,Rhode Island,02816,+14013921859,,0.0,0,0.00,0.00,True,True,True,,True,60,,True,,False,True,True,True,True,,True,True,
TheDyrt,45290,Apple Island Resort,44.63564273,-73.2667234,71 Route 2,South Hero,Vermont,05486,+18023723800,https://appleislandresort.com/,4.666666666666667,12,55.00,105.00,True,True,True,,True,45,True,True,True,True,True,True,True,True,https://www.campspot.com/book/appleislandresort,True,True,
TheDyrt,45293,Wagon Box RV Park,44.57465291,-106.88008,,,Wyoming,,,,0.0,0,0.00,0.00,,,,,,,,,,,,,,,,True,True,
TheDyrt,45294,Oak Embers Campground,41.5983772,-71.76110097,219 Escoheag Hill Rd,West Greenwich,Rhode Island,02817,+14013974042,https://oakembers.net/,3.0,2,0.00,0.00,True,True,True,,True,46,,True,True,True,True,True,True,True,,True,True,
TheDyrt,45295,Worland RV Park & Campground,44.01702053,-107.93825018,2313 Big Horn Avenue,Worland,Wyoming,82401,+13073472329,https://worlandcampground.info/,4.7272727272727275,11,25.00,50.00,True,True,True,True,True,60,True,True,True,True,True,True,True,True,,True,True,50
TheDyrt,45296,Balloon View RV Park,35.15633067,-106.61886097,500 Tyler Rd NE,Albuquerque,New Mexico,87113,+15053453716,http://www.balloonviewrv.com/,3.0,1,0.00,0.00,True,True,True,,True,40,True,True,True,True,True,True,True,True,http://balloonviewrv.com/index.htm,True,True,
TheDyrt,45298,Eagle RV Park,43.62428439,-108.22094818,204 Hwy 20 S,Thermopolis,Wyoming,82443,+13078645262,http://www.eaglervpark.com/,4.076923076923077,13,30.00,0.00,True,True,True,,True,50,True,True,True,True,True,True,True,True,http://www.eaglervpark.com/rvsites.html,True,True,
TheDyrt,45299,Campbells Green Oasis Campground,44.50171742,-108.05493875,540 12th Ave N,Greybull,Wyoming,82426,+13077652856,https://www.gorvwy.com/,0.0,0,0.00,0.00,True,True,True,,True,50,True,True,True,,False,True,True,,,True,True,
TheDyrt,45300,Virginian RV Park,43.48681885000004,-110.77882127,,,Wyoming,,,,0.0,0,0.00,0.00,True,True,True,,True,50,True,True,False,,True,True,True,,,True,True,
TheDyrt,45301,Sleeping Bear RV Park & Campground,42.82531203,-108.71941236,715 E Main St,Lander,Wyoming,82520,+13073325159,https://www.sleepingbearrvpark.com/,3.9285714285714284,14,35.00,55.00,True,True,True,True,True,65,True,True,True,True,True,True,True,True,,True,True,49
TheDyrt,45302,Frontier Family Camper Park,41.44876032,-71.77739218,180 Maxson Hill Rd,Hopkinton,Rhode Island,02832,+14013774510,https://www.visitrhodeisland.com/where-to-stay/campgrounds/2415/frontier-family-camper-park/,0.0,0,0.00,0.00,True,True,,,True,35,,True,,True,True,False,True,True,,False,True,
TheDyrt,45303,Foothills Campground,44.87854024,-107.26234255,101 N Main St,Dayton,Wyoming,82836,+13076552547,https://www.foothillscampground.com/,4.166666666666667,6,40.00,140.00,True,True,True,True,True,,,True,,True,True,True,True,True,,True,True,50
TheDyrt,45304,Country Campin' RV and Tent Park,43.72079552,-108.1573044,790 East Sunnyside Ln,Thermopolis,Wyoming,82443,+13078643663,,0.0,0,0.00,0.00,,,,,,,,False,False,,,,,,,True,True,
TheDyrt,45305,Hidden Valley Resort,35.10398631,-106.3394704,844 Highway 66 E,Albuquerque / Tijeras,New Mexico,87059,+15052813363,https://www.hiddenvalley-rvpark.com/,0.0,0,0.00,0.00,True,True,True,,True,50,True,True,True,True,True,,True,,http://www.hiddenvalley-rvpark.com/,True,True,
TheDyrt,45306,Chuck Wagon RV Park,42.2129013,-104.52249597,306 Pioneer Court,Fort Laramie,Wyoming,82212,+13078372828,http://www.chuckwagonrv.com,2.0,2,0.00,35.00,True,True,True,,True,50,True,True,,True,,True,True,True,,True,True,
TheDyrt,45307,Ruins Road RV Park,36.83010238,-108.00007255,312 Ruins Rd # 74,Aztec,New Mexico,87410,+15053343160,http://www.ruinsroadrvpark.com/,4.4,5,30.00,40.00,True,True,True,,True,50,True,True,,True,False,True,True,,,True,True,
TheDyrt,45308,Prairie View Campground,42.74808992,-104.48593982,3925 US Hwy 18-20,Lusk,Wyoming,82225,+13073343174,http://www.prairieviewcampground.com/,4.555555555555555,9,0.00,0.00,True,True,True,,True,,True,True,,True,True,True,True,True,,True,True,
TheDyrt,45309,Mountain Meadows RV Park,33.02699717,-105.9771394,240 Mountain Meadow Road,Tularosa / Alamagordo,New Mexico,88352,+15755853678,https://www.mountainmeadowsrvpark.com/,4.2,10,45.00,65.00,True,True,True,True,True,50,True,True,True,False,True,True,True,True,http://mountainmeadowsrvpark.com,True,,28
TheDyrt,45310,Weathers RV Park,36.54796664178784,-105.25283641832515,1200 E. Therma Drive,Eagle Nest,New Mexico,87718,+15753772276,http://weathersrvpark.qwestoffice.net/9552.html,4.333333333333333,3,35.00,35.00,True,True,True,True,,50,True,True,False,True,False,True,True,True,,True,True,
TheDyrt,45311,Big Horn Mountains Campground,44.33913651,-106.75059228,8935 US Highway 16 W,Buffalo,Wyoming,82834,+13076842307,http://www.buffalocamping.com/,0.0,0,0.00,0.00,True,True,True,True,,,,True,False,True,,,True,,,True,True,
TheDyrt,45312,Rose Garden RV Park,44.37507511,-108.03895167,704 S 4th St,Basin,Wyoming,82410,+13075682589,,0.0,0,0.00,0.00,,,,,True,40,,True,False,,,,,,,True,True,
TheDyrt,45313,Lazy Lions Campground,44.15657617522286,-72.49560756766645,281 Middle Rd,Graniteville,Vermont,05654,+18024792823,https://properties.camping.com/lazy-lions-campground/overview,3.5,6,49.00,100.00,True,True,True,,,,False,True,True,True,True,True,True,True,,True,True,
TheDyrt,45316,Cielo Vista RV Park,33.12863651,-107.25587455,501 S Broadway St,Truth or Consequences,New Mexico,87901,+15758943738,http://www.cielovistarvpark.com/,3.0,1,0.00,0.00,True,True,True,,True,65,True,True,True,True,False,True,True,True,https://www.cielovistarvparktorc.com/contact,True,True,
TheDyrt,45318,High Plains RV Resort & Campground,44.27928379,-105.44912075,1600 S Garner Lake Rd,Gillette,Wyoming,82718,+13076877339,https://www.highplainscampground.com/,3.6,5,0.00,0.00,True,True,True,True,,,,True,True,True,True,True,True,True,https://www.bookyoursite.com/high-plains-campground/availability,True,True,
TheDyrt,45319,Brookside Camping,43.00424001,-72.54422074,,Putney,Vermont,05346,+18023875331,,0.0,0,0.00,0.00,,,,,,,,,,,False,,,,,True,True,
TheDyrt,45324,Lakeview Camping Area - PERMANENTLY CLOSED,44.7200811637816,-72.51245811624486,4921 Star Rt 100,Eden Mills,Vermont,05653,+18026352255,https://www.facebook.com/profile.php?id=100063776250502,5.0,2,0.00,0.00,True,True,True,,,,,True,False,True,True,True,True,True,,True,True,
TheDyrt,45325,Mountain Trails Camping Area,43.91508402,-72.80788154,,Rochester,Vermont,05767,+18027673352,,0.0,0,0.00,0.00,True,True,True,,,,,,False,,,,True,,,False,True,
TheDyrt,45327,Western Hills Campground,41.78583855,-107.26593727,2500 Wagon Circle Rd,Rawlins,Wyoming,82301,+13073242592,https://www.westernhillscampground.com/,4.285714285714286,35,24.00,48.00,True,True,True,,True,65,True,True,,True,True,True,True,True,https://secure.bookyoursite.com/westernhills/reservation,True,True,
TheDyrt,45328,Dorset RV Park,43.2329026,-73.08046497,1567 Route 30,Dorset,Vermont,05251,+18028675754,http://www.dorsetrvpark.com/,3.6666666666666665,6,0.00,0.00,True,True,True,,True,103,True,True,True,True,True,True,True,True,,True,True,
TheDyrt,45329,Country Village Campgrounds,43.84451473,-73.106706,40 US Rt 7,Leicester,Vermont,05733,+18022473333,https://www.countryvillagecampground.com/,4.333333333333333,3,0.00,0.00,True,True,,True,,74,,True,True,True,True,True,True,True,,True,True,
TheDyrt,45330,Echo Lake Campground,41.9379813,-71.72090727,180 Moroney Rd,Pascoag,Rhode Island,02816,+14015687109,,2.5,2,45.00,60.00,True,True,,True,,60,,False,True,True,True,,True,True,,True,True,
TheDyrt,45332,Caton Place Campground,43.414509936878986,-72.55480211568762,2419 East Road,Cavendish,Vermont,05142,+18022267767,http://catonplacecampgrounds.com/index.html,4.142857142857143,7,0.00,0.00,True,True,True,,,,False,True,,True,True,True,True,True,,True,True,
TheDyrt,45333,Deer Creek Village RV Campground,42.866628626647724,-105.86476625946551,302 Miller Ln,Glenrock,Wyoming,82637,+13074368121,https://deercreekrvvillage.com/,2.8,5,35.00,630.00,True,True,True,True,True,,True,True,False,True,True,True,True,True,https://app.fireflyreservations.com/reserve/property/DeerCreekVillageRVPark,True,False,56
TheDyrt,45334,Fort Bridger RV Camp,41.31537162951985,-110.3878510508933,64 Groshon Road,Fort Bridger,Wyoming,82933,+13077823150,https://www.fbrvpark.com/,4.705882352941177,17,40.00,50.00,True,True,True,,True,80,True,True,True,True,True,True,True,True,,True,True,
TheDyrt,45336,Alpine Valley Campground,44.43543005,-71.8792834,1111 Main St,Concord,Vermont,05824,+18026959933,,0.0,0,0.00,0.00,True,True,True,True,,50,True,True,True,True,,True,True,,,True,True,
TheDyrt,45339,Kiva RV Park,35.16984917,-103.7097164,,,New Mexico,,,,0.0,0,0.00,0.00,,,,,,,,,,,,,,,,True,True,
TheDyrt,45340,Sugar Ridge RV Village & Campground,44.42231019,-72.11511,24 Old Stagecoach Rd,Danville,Vermont,05828,+18026842550,https://www.sugarridgervpark.com/,4.333333333333333,6,0.00,49.50,True,True,True,,,,True,True,True,True,True,True,True,True,,True,True,
TheDyrt,45341,Parkway RV Campground,44.51538565,-109.0941734,132 Yellowstone Ave,Cody,Wyoming,82414,+13075275927,https://www.codyyellowstone.org/accommodations/parkway-rv-campground-trailer-village/?gad_source=1&gclid=CjwKCAiAtYy9BhBcEiwANWQQL3sY0cmYzB5vOPIAMqxOPiOZ3vWxqRJW5p_qhpUntygEF3l6ALpUUhoCZvIQAvD_BwE,3.5,6,0.00,0.00,True,True,True,,True,70,True,True,True,True,True,True,True,True,,True,True,
TheDyrt,45344,KC RV Park,43.7182706,-106.64776775,42 Mayoworth Rd,Kaycee,Wyoming,82639,+13077382233,https://sites.google.com/view/kcrvpark/home,5.0,2,0.00,0.00,True,True,True,,True,70,True,True,False,True,False,True,True,True,,True,True,
TheDyrt,45345,BJ's Campground,42.7538677,-104.4480392,902 S. Maple St,Lusk,Wyoming,82225,+13073342314,https://www.bjscampground.com,4.545454545454546,11,35.00,55.00,True,True,True,True,True,55,True,True,True,True,True,True,True,True,,True,True,20
TheDyrt,45346,Bluffview RV Park,36.72046238,-108.18707082,901 Illinois Ave,Farmington,New Mexico,87401,+15052788853,http://bluffviewrvpark.com/,4.111111111111111,9,40.00,45.00,True,True,True,True,,,True,True,False,True,True,True,True,True,,True,True,
TheDyrt,45348,Breezy Meadows Campground,44.45375198,-71.8702254,23 Wendel Rd,Concord,Vermont,05824,+18026959949,http://www.breezymeadowscampground.com/,3.5,2,40.00,50.00,True,True,True,,True,70,True,True,,True,True,True,True,True,,True,True,
TheDyrt,45351,Dyer Woods Nudist Campgrounds,41.767129943581224,-71.7488168243261,114 Johnson Road,Foster,Rhode Island,02825,+17744414559,http://www.dyerwoodscampground.com,4.5,2,0.00,0.00,True,True,True,True,,38,True,False,False,True,True,True,True,True,http://www.dyerwoodscampground.com/,True,True,
TheDyrt,45355,Tree Farm Campground,43.28078787994244,-72.45106054500098,53 Skitchewaug Trl,Springfield,Vermont,05156,+18028852889,http://www.treefarmcampground.com/,4.714285714285714,7,26.00,36.00,True,True,True,,,,True,True,True,True,True,True,True,True,,True,True,
TheDyrt,45362,Waterhouse Campground and Marina,43.90729812,-73.08624167,937 W Shore Rd,Salisbury,Vermont,05769,+18023524433,https://www.waterhouses.com/,0.0,0,0.00,0.00,,,,,,,,,,,False,,,,,True,True,
TheDyrt,45363,Meadowcrest Campground,44.32258365,-72.38137582,4239 US Route 2,Marshfield,Vermont,05658,+18023572572,https://meadowcrestcampground.com/,3.5,2,25.00,40.00,True,True,,True,,,,True,,,True,True,,True,,True,True,
TheDyrt,45364,Iroquois Land Family Camping,43.56069091,-72.94668455,,,Vermont,,,http://www.irocamp.com/,0.0,0,37.00,42.00,True,True,True,,,,,,,,True,True,,,,True,True,
TheDyrt,45365,Kampfires,42.91569069,-72.53704567,792 US Rt 5,Dummerston,Vermont,05301,+18022542098,http://www.kampfires.com/,4.125,8,30.00,50.00,True,True,True,,True,50,True,True,True,True,True,True,True,True,https://resnexus.com/resnexus/reservations/book/F2565322-3D84-4082-990B-EABC7F880A08,True,True,
TheDyrt,45366,Alburg RV Resort,44.96495793,-73.24869328,1 Alburg RV Resort Road,Alburg,Vermont,05491,+18027963733,https://alburgrvresort.com/,4.0,1,33.00,45.00,True,True,True,,True,45,True,False,False,True,True,True,False,True,https://www.camplife.com/Alburg+Resort?newres=y,True,True,
TheDyrt,45367,Campbells Bay Campground,44.90671082,-73.17346028,,,Vermont,,,,4.5,2,0.00,0.00,True,True,False,,,,,True,,True,True,False,True,True,,True,True,
TheDyrt,45369,Whispering Pines Campground,41.52847435,-71.73624818,41 Sawmill Rd,Hope Valley,Rhode Island,02832,+14015397011,http://whisperingpinescamping.com/,4.142857142857143,7,60.00,80.00,True,True,True,True,True,50,True,True,True,True,True,True,True,True,https://www.camplife.com/828/reservation/step1,True,True,210
TheDyrt,45371,Holly Tree Camper Park,41.41058677787498,-71.76998293406177,109 Ashaway Rd,Hopkinton,Rhode Island,02832,+14015962766,https://www.hollytreecampground.com/index.html,3.0,1,0.00,0.00,True,True,True,,,,,,,True,True,False,True,,http://www.hollytreecampground.com/index.html,True,True,
TheDyrt,45372,Oak Leaf Family Campground,41.87219557,-71.75431567,43 Oak Leaf Way,Glocester,Rhode Island,02857,+14015684446,https://oakleafcampground.com/,3.0,2,0.00,0.00,True,True,False,True,,35,,,,True,True,True,True,True,,True,True,
TheDyrt,45374,Timber Creek RV Campground,41.37025346,-71.7670214,118 Dunn's Corner Rd,Westerly,Rhode Island,02891,+18887071477,https://thousandtrails.com/rhode-island/timber-creek-rv-resort/?utm_source=thedyrt&utm_medium=directory&utm_campaign=TheDyrtListings,0.0,0,0.00,0.00,,True,,,,,,,,,True,,,True,https://thousandtrails.com/rhode-island/timber-creek-rv-resort/?utm_source=thedyrt&utm_medium=directory&utm_campaign=TheDyrtListings,,,
TheDyrt,45377,Fort Desoto County Park,27.61400049,-82.73300036,,,Florida,,+17275822100,https://pinellas.gov/park/camping.htm,0.0,0,33.00,41.00,True,True,,,,,,,,True,True,True,True,True,https://www.pinellascounty.org/parks,True,True,
TheDyrt,45378,Indian Creek Campground and RV Park,30.62121677,-90.53051882,,,Louisiana,,+19858786567,https://indiancreek55.com/,0.0,0,0.00,0.00,True,True,True,,,,,,,True,True,True,True,True,,True,True,
TheDyrt,45379,Lodgepole Campground,36.49076063,-118.82572082,,,California,,,https://home.mps.gov/seki/planyiurvisit/lodgepole.htm,0.0,0,22.00,22.00,,,,,,,,,,True,True,,True,True,,True,True,
TheDyrt,45380,Sterling Creek Campground,43.339506,-76.68179299999997,,,New York,,+13159476163,http://www.sterlingcreekcampground.com,2.0,3,0.00,0.00,True,True,True,True,True,,True,True,,True,True,True,True,True,,True,True,84
TheDyrt,45385,Smith Forks Campground — Hungry Valley State Vehicular Recreation Area,34.72956926,-118.86889855,,Lebec,California,93243,+16612487007,,0.0,0,10.00,10.00,,,,,,,,,,,,,True,,,True,True,
TheDyrt,45392,Dogwood Springs Campground,36.02003406,-93.17567567,,Jasper,Arkansas,72641,+18704462163,https://www.jasperdogwoodcabinsandrv.com/,3.6363636363636362,11,0.00,0.00,True,True,True,,True,55,True,True,True,True,True,True,True,True,http://www.jasperdogwoodcabinsandrv.com/,True,True,
TheDyrt,45393,Turkey Creek Campground,35.37757166,-83.57387897,135 Turkey Creek Road,Almond,North Carolina,28702,+18283073077,https://www.turkey-creek.com,5.0,14,36.00,100.00,True,True,True,True,True,30,,True,,True,True,True,True,True,,True,True,40
TheDyrt,45395,Mountain Rest Cabins,34.8302009,-83.12869999,,,South Carolina,,+18647180333,https://www.mountainrestcabins.com/,0.0,0,0.00,0.00,True,True,True,,,,,True,,,True,True,True,True,,False,True,
TheDyrt,45396,Mississippi Bend Campground/RV Park,43.24360837,-91.05598255,251 Hillside Drive,Lynxville,Wisconsin,54626,+16084120483,,0.0,0,0.00,0.00,True,,,,True,,,,,,False,,,,,True,True,
TheDyrt,45397,Keyes Lake Campground,45.89010029,-88.2795004,4918 Hwy 101,Florence,Wisconsin,54121,+17155284907,http://www.keyeslakecampground.com/,4.5,2,0.00,0.00,True,True,True,True,,50,,True,True,True,True,True,True,True,,True,True,
TheDyrt,45428,Payne Lake West Side,32.88900038,-87.44400097,9901 Highway 5,Moundville,Alabama,35474,+12059269765,https://www.fs.usda.gov/recarea/alabama/recreation/camping-cabins/recarea/?recid=30147&actid=31,4.571428571428571,7,0.00,0.00,True,True,True,,,22,True,False,,True,True,,True,False,,True,True,
TheDyrt,45455,Holly Lake Campsites,38.65864452,-75.20089418,32087 Holly Lake Road,Rehoboth Beach,Delaware,19966,,https://www.hollylakecampsites.com/,2.75,4,0.00,0.00,True,True,True,,,,True,True,True,True,True,True,True,True,,True,True,
TheDyrt,45465,Deerhaven Retreat & Conference Center,29.04430083,-81.4665,,,Florida,,+13526693791,http://www.deerhaven.cc/,0.0,0,0.00,0.00,True,True,False,,,,,False,False,False,True,True,True,,,True,True,
TheDyrt,45517,Pine Mountain Camp Ground,33.01541012,-84.32353028,,,Georgia,,,,0.0,0,0.00,0.00,True,True,True,,,,,,,True,True,,True,True,,True,True,
TheDyrt,45526,Sweetwater Creek Campground,34.19454027,-84.57882074,,,Georgia,,+16787216700,https://www.recreation.gov/campgroundDetails.do?contractCode=NRSO&parkId=71440,0.0,0,0.00,0.00,True,True,,,,,,,,True,True,,True,True,,,True,
TheDyrt,45530,Turner Campsites,34.66244043,-83.90215918,142 Turners Campsite Rd,Cleveland,Georgia,30528,+17068654757,https://www.turnercampsites.com/,5.0,1,0.00,0.00,True,True,True,,True,60,True,True,,False,True,False,False,False,https://www.facebook.com/TurnerCampsites/,True,True,
TheDyrt,45545,Crazy Horse Campground,39.82910432,-90.17878567,2113 Crazy Horse Road,Ashland,Illinois,62612,+12178862089,https://crazyhorsecamping.com/,5.0,5,0.00,0.00,True,True,True,,True,60,True,True,True,True,True,,True,True,,True,True,
TheDyrt,45551,Hickory Point - Sangchris Lake State Park,39.6425122,-89.46057997,9898 Cascade Rd,Rochester,Illinois,62563,+12174989208,,0.0,0,0.00,0.00,True,True,,,True,55,True,False,False,True,True,,True,True,,True,True,
TheDyrt,45556,Oak Point Campground,37.41528881,-88.66658482,,Golconda,Illinois,62938,+16189493807,https://www.fs.usda.gov/recarea/shawnee/recarea/?recid=10688,4.444444444444445,9,0.00,0.00,True,True,,,,,True,False,,True,True,False,True,True,,True,True,
TheDyrt,45560,Pharaoh Camp and Picnic Area,37.60199032,-88.37976067,,,Illinois,,,,0.0,0,0.00,0.00,,,,,,,,True,False,,,,True,False,,True,True,
TheDyrt,45564,Opossum Creek Campground,39.31719953,-88.69056136,2438 E 700N Rd.,Strasburg,Illinois,62465,+12176443091,https://dnr.illinois.gov/parks/camp/park.horseshoelakealexandercounty.html,4.0,3,0.00,0.00,True,True,True,,,,,,,True,True,False,True,True,https://camp.exploremoreil.com/location/281,True,True,
TheDyrt,45566,Rainmaker Campground,39.22021087,-89.59427875,865 Rainmaker Trail,Butler,Illinois,62015,+12175326370,,0.0,0,0.00,0.00,,,,,,60,True,True,,True,False,,,,,True,True,
TheDyrt,45567,Shawnee National Forest Red Bud Campground,37.51889054,-88.656944,,,Illinois,,+16186582111,https://www.fs.usda.gov/recarea/shawnee/recreation/camping-cabins/recarea/?recid=13020&actid=29,0.0,0,0.00,0.00,True,,,,,,,,,,,,True,,,True,True,
TheDyrt,45571,Sharp Rock Falls Recreation,37.84589012,-89.48389367,1 Campground Road,Ava,Illinois,62907,+16187635511,,5.0,1,0.00,0.00,,,,,,,,,,,False,,,,,True,True,
TheDyrt,45592,Hillman Ferry Camping Area,36.94728068,-88.17781097,,,Kentucky,,,,0.0,0,0.00,0.00,True,True,True,,,,,,,True,True,True,True,True,,True,True,
TheDyrt,45600,Whittleton Campground,37.7795309,-83.68269081,,,Kentucky,,,https://parks.ky.gov/slade/lodging/camping/whittleton-campground,0.0,0,0.00,0.00,True,True,,,,,,False,False,True,True,,True,True,,True,True,
TheDyrt,45617,Bar Harbor Campground,39.46178071,-76.24551054,,,Maryland,,,,0.0,0,0.00,0.00,True,True,True,,,,,,,True,True,True,True,True,,True,True,
TheDyrt,45625,Duck Neck Campground,39.23671687,-75.97721397,500 Double Creek Point Rd,Chestertown,Maryland,21620,+14107783070,https://duckneckcampground.com/,1.75,4,0.00,0.00,True,True,True,,True,60,True,True,True,True,True,,True,True,https://www.campspot.com/book/duckneckmd,True,True,
TheDyrt,45626,Bay Shore Campground,39.09533063,-76.23232897,4228 Eastern Neck Road,Rock Hall,Maryland,21661,+14106397485,https://www.bayshorecamping.com/,4.166666666666667,6,42.00,82.00,True,True,,,,,True,True,True,True,True,,True,True,,True,True,
TheDyrt,45649,Big Spring Campground - Ozark National Scenic Riverways,36.94644053,-90.99303036,,Van Buren,Missouri,63965,+15733234236,,0.0,0,0.00,0.00,True,True,,,,75,True,False,False,True,True,,True,True,,True,True,
TheDyrt,45700,Bear Den Mountain Resort,35.89081141,-81.983435,600 Bear Den Mountain Road,Marion,North Carolina,28752,+18287652888,https://spaciousskiescampgrounds.com/bear-den/,0.0,0,33.00,179.00,True,True,True,,,,,True,True,True,True,True,True,True,,True,True,
TheDyrt,45715,Lake Myers Family Campground,35.92375017,-80.65534081,,,North Carolina,,,,0.0,0,0.00,0.00,True,True,True,,,,,,,True,True,True,True,True,,True,True,
TheDyrt,45717,New River Campground,36.56992527,-81.15340128,6286 U.S. 21,Sparta,North Carolina,28675,+13363728793,https://www.canoeingthenew.com/,0.0,0,0.00,0.00,True,True,True,,,,True,,,,True,True,True,True,,True,True,
TheDyrt,45721,Riverside Campground,35.58456275,-76.515806,272 Riverside Campground Rd,Belhaven,North Carolina,27810,+12529459012,https://www.facebook.com/riverside.campgroundnc/,3.0,1,0.00,0.00,True,True,True,,True,100,True,True,True,,True,False,True,True,,True,True,
TheDyrt,45723,Springmaid Mountain Cabins and Campground,35.91650016,-82.00642067,2171 Henredon Road,Spruce Pine,North Carolina,28777,+18287652353,https://www.springmaidmountain.com/,3.5,2,0.00,0.00,True,True,True,,,,,True,,False,True,False,True,True,,True,True,
TheDyrt,45733,Lake Hill Campground,39.38401676,-83.15364636,2466 N. Musselman Station Road,Frankfort,Ohio,45628,+17409985648,http://www.lakehillcampground.com/,4.0,1,0.00,0.00,True,True,True,,,,True,True,,True,True,True,True,True,http://www.lakehillcampground.com,True,True,
TheDyrt,45749,Broad River Campgound,34.21494513,-81.20845636,16842 Hwy 215 South,Winnsboro,South Carolina,29180,+18037499100,https://www.broadrivercampground.com/,4.75,4,0.00,0.00,True,True,True,,,100,True,True,,True,True,True,True,True,https://broadrivercampground.com/,True,True,
TheDyrt,45753,Cassidy Bridge Hunt Camp,34.786153,-83.210132,112 ANDREW PICKENS CIRCLE,Mountain rest,South Carolina,29664,+18646389568,https://www.fs.usda.gov/r08/francismarionsumter/recreation/cassidy-bridge-hunt-camp,3.3333333333333335,3,30.00,30.00,False,False,False,,,0,False,False,False,,False,,False,True,https://www.recreation.gov/camping/campgrounds/234450,True,True,
TheDyrt,45762,Lakewood Campground,33.63302953,-78.947343,,,South Carolina,,,,0.0,0,85.00,0.00,True,True,True,,,,,,,True,True,True,True,True,,True,True,
TheDyrt,45767,Pirateland Campground,33.63767045,-78.94170027,,,South Carolina,,,,0.0,0,0.00,0.00,True,True,True,,,,,,,True,True,True,True,True,,True,True,
TheDyrt,45773,Myrtle Beach Campgrounds,33.72413049,-78.87719054,,,South Carolina,,+18439162013,https://www.campmyrtlebeach.com/,0.0,0,0.00,0.00,,,,,True,80,True,True,,,,,,,,True,True,
TheDyrt,45784,Bluewater Resort & RV Campground,35.48018329,-84.97613118,220 Blue Water Campground Rd,Dayton,Tennessee,37321,+14237753265,http://bluewater-rvresort.com/,4.0,6,0.00,0.00,True,True,True,,True,60,True,,True,True,True,True,True,True,,True,True,
TheDyrt,45823,Fairview/Devils Step Campground,35.20008042,-86.15971036,,,Tennessee,,,,0.0,0,0.00,0.00,True,True,True,,,,,,,True,True,True,True,True,,True,True,
TheDyrt,45832,Greenlee Campground,36.23466861,-83.43500767,345 Vacation Way,Rutledge,Tennessee,37861,+18658288501,,0.0,0,0.00,0.00,True,True,True,True,,,,,,True,False,,,,,True,True,
TheDyrt,45870,Soaring Eagle Campground,35.87312598,-84.37476828,3152 Buttermilk Rd W,Lenior City,Tennessee,37771,+18653769017,http://www.campatsoaringeagle.com/,3.4,10,0.00,0.00,True,True,True,,True,70,True,True,True,True,True,True,True,True,http://www.campatsoaringeagle.com/reservations/,True,True,
TheDyrt,45901,Eagle Point Fishing Camp,29.49566887,-94.91049797,101 1st St,San Leon,Texas,77539,+12813391131,https://www.eaglepointfishingcamp.com/,0.0,0,0.00,0.00,True,True,True,,True,50,True,,,,False,True,True,,https://www.eaglepointfishingcamp.com/contact.html,True,True,
TheDyrt,45930,Deer Trail Park & Campground,37.02382165,-81.20619136,599 Gullion Fork Rd,Wytheville,Virginia,24382,+12762283636,http://deertrailpark.com/,4.555555555555555,9,39.00,65.00,True,True,True,True,True,60,False,True,True,True,True,True,True,True,,True,True,70
TheDyrt,45932,Endless Caverns Recreation Destination,38.59544619,-78.67544081,,,Virginia,,+15408962283,,0.0,0,0.00,0.00,True,True,True,,,,,,,True,True,True,True,True,,True,True,
TheDyrt,45942,Picture Lake Campground,37.1641703,-77.51299028,7818 Boydton Plank Rd,Petersburg,Virginia,23803,+18048610174,http://www.picturelakecampground.com/,2.875,8,0.00,0.00,True,True,True,,,,True,True,True,True,True,True,True,True,,True,True,
TheDyrt,45944,COE Philpott Lake Salthouse Branch Park,36.8136111,-80.04,620 Salthouse Branch Road,Henry,Virginia,24102,+15403657005,https://www.saw.usace.army.mil/Locations/District-Lakes-and-Dams/Philpott/,0.0,0,44.00,44.00,True,True,,,True,90,True,True,True,True,False,,True,False,,True,True,
TheDyrt,45952,Brandywine Lake Campground,38.59500035,-79.20000055,,Brandywine,West Virginia,26802,+18669040240,https://www.fs.usda.gov/wps/portal/fsinternet/cs/recarea?ss=110808&navtype=BROWSEBYSUBJECT&cid=FSE_003738&navid=110240000000000&pnavid=110000000000000&position=generalinfo&recid=73617&ttype=recarea&pname=Brandywine%20Recreation%20Area,0.0,0,8.00,18.00,False,False,False,,,,,False,False,True,True,False,,True,,True,True,
TheDyrt,45970,Highland Campground,41.67821825,-72.07923767,,Scotland,Connecticut,06264,+18604235684,http://www.highlandcampground.com,3.0,2,0.00,0.00,True,True,True,True,,60,True,True,,True,True,True,True,True,,True,True,
TheDyrt,45973,Mashamoquet Brook Campground — Mashamoquet Brook State Park,41.85900043,-71.98500027,147 WOLF DEN DRIVE,Pomfret Center,Connecticut,06259,+18609286121,https://portal.ct.gov/DEEP/State-Parks/Camping/Camping-Areas---CT-State-Parks-and-Forests,3.5,2,14.00,14.00,True,True,True,True,True,,False,False,False,True,True,False,True,True,https://www.reserveamerica.com/explore/mashamoquet-brook-state-park/CT/100106/campsites,True,True,
